sentiment,content
1,A todos los que tengan movistar. Envien la palabra voz al 514 y te regalan 30 min en llamadas. Es cierto
1,"Dios mío, mis ganas de tomarme un Starbucks no se comparan con nada."
0,No me odien por burlarme de los que tienen movístar muajajajaja
0,A Reclamar de Nuevo a TELCEL....
0,chicos me quede sin cel   es una paja la puta madre MOVISTAR DE MIERDA la choncha de su madre de pueden ir bien a la puta que los pario
1,Envía la palabra VOZ al 514 y Movistar te regalara 30 min para que disfrutes a partir del prox miércoles.
0,#ca2011 Me cago en TELMEX
1,#Movistar hoy no cobrara por las llamadas o.o osea son GRATIS porque gano la vinotintoo xD #AsiDicen... XD
0,Iusacell asegura ser la red más exclusiva Š—– No entra ninguna llamada -&gt; http://bit.ly/roFQXW
1,#ElMejorInvento LAS RECARGAS DE 20 PESOS EN @TELCEL ......
0,No hay nada como pealrte con Movistar a las 10 de la mañana. Este es mi pan de todos los 7 de cada mes. #hijosdeputa
0,Como que ora si quiero un teléfono o algún aparato más moderno para ver todas mis cosas sin que telcel me robe millones por checarlas ha :P
0,En estos momentos odio a movistar.
0,Cuando Falla Movistar decimos... Î�Hecho en Capitalismo...! Es por una duda que tengo.
1,Genial movistar me va a dejar hablarles gratis a todos los movistar del mundo kien se apunta?????
1,caminar y un buen cafe de starbucks !!
0,"Esa red telcel, no está funcionando de lo mejor.."
0,P*/$/%&amp;/Îà# TELCEL!! Hoy si te odeo!
0,dios movistar esta hecho Mierda!!!
1,"Hoy vi a la QUERIDA selección de fut de Brasil en perisur, mi espera afuera de telcel fue agradable. Oh si."
1,Gracias a starbucks por un rato de internet. Recien me instalan esta semana. . .
0,van a venir de movistar a ver mi modem del wifi &amp; tengo la pieza pa la caga xd asi que cuando lleguen no pensare salir xd total estare alone
0,"Gracias @Telcel por bloquear la aplicacion HeyWire... Bueno, mas bien chingatumadre Slim!!! Nada te es suficiente cabron!"
1,Echa un vistazo a este vídeo. -- Club Movistar- Tutorial1.mov http://t.co/93S4ku9 vía @youtube
0,"Telcel eres la pura, real y vil mierda!!"
0,#terribleservicio de telmex y telcel se quejan cuando se los meten pero lloran cuando se los sacan ... los servicios
0,"@genaro_Ru: infinitum, la conexion mas culera...// es. Correcto llevo 4 días sin internet en mi casa pinche telmex"
1,Aja y? No me hace coco a esa hora la gente duerme RT @Brabifromhell: Yo tengo el plan noches a mil de movistar y tú no...
0,Aun son internet en el Cel =( haber hasta q hr lo coloca telcel
1,:D envié Voz al 514 y me regalaron 30min a movistar.. Eso compensará la mala señal de hoy.. @Presid_Movistar gracias presi!!
0,Como me rompe las bolas que @movistar no me arregle la linea!
0,Ush! Algo que detesto la factura de Telcel!
0,La señal de movistar peor que nunca.
0,ATENDER @redes_movistar RT @MiMadreSiJode y ultimamente siempreRT @WillyAguiar: Movistar esta estupidisimo hoy...
0,"Se que para muchos es algo de siempre, en esta semana no he podido completar una sola llamada por celular, gracias IUSACELL, malísimos !!!"
1,"Š—“@azayun: Wuuhu!! Primera vez q hace algo bien telcel, me mando un sms para avisarme q en septiempre sale nuevo iphone! :)Š—� mira @BrainofM"
1,Gracias #TELMEX =) ya quedaron las 2 lineas :D
0,Hay problemas con la plataforma de movistar!!! Por eso no sirven los pin ni sms chicos!!
1,Mmmm #quebueno #Starbucks  http://t.co/3HqzAKX
0,"Sin internet en mi casa, bien Telmex!"
0,"Que levante la mano todo aquel que odie Telcel/Telmex/Slim y derivados... Y lo peor es que no importa cuanto lo odiemos, ahí seguiremos..."
0,@SimonBross: Llegando al país comunista mas capitalista del mundo!//sin duda! Hay  un Starbucks en la Cd. Prohibida ahí namas!
0,A alguien más le está fallando el internet d telmex o nomás a mi?
0,"Movistar reestablece servicio, compensará a usuarios http://t.co/izCJNoZ"
0,"Como ya es costumbre mi maravilloso servicio de Internet proporcionado por Telmex, está fallando. :)"
1,Starbucks? PRFS son los mejores los amooooooooooo:') soy ALCOHOLICA a los cafes de Starbucks #Swag
0,#FAIL de @Telmex me cambia el modem y me baja la velocidad para que le movia ni modo y ahora no me la quieren regresar
0,"Dios movilnet esta cada día peor, me fui de movistar por lo caro pero la calidad se paga como es posible full señal y voz entre cortada"
0,"Antes defendia Movistar porque pensaba que era medianamente decente a comparacion de los demas, pero q va, todos son iguales! #voyaseruff"
0,Marico movistar tiene la regla no se :ss
1,TELCEL tiene todos los planes q'se adactan a tus necesidades si gasta+$200 en recargas Tel. 3144-5155 @gdldescuento #FF  http://t.co/hnWEn76
0,Movistar se emociono q dejo a los telefonos fuera de servicio... jajajaja!
0,"De todas las personas que se quejan de telcel, conozco pocas que realmente mandan el mal servicio x un tubo. @OsvaldoFabian  es uno de ellos"
0,En verdad detesto el pésimo internet de TELMEX.
0,"odio que la mayoría de las personas sigan usando telcel, y yo sin pin :("
0,"#Movistar deja de mandarme msjs!!!!!! No!,no quiero ver a la #Seleccion!!!!"
1,"Feliz con mi excursión al @eltriangulo , mucha buena compra de Tower,  VictoriaÎ‚s y un buen té de Starbucks.Así me gusta el break para comer"
0,Mugre red de Telcel Otra vez esta leeennnn...taaaa!! :/
0,Š—“@el_cucaracho: #elmejorinvento el iPhone #elpeorinvento TELCELŠ—� totalmente de acuerdo... Aunque Movistar ya le pisa los talones...
1,Yeii mi mama mañana invita #Starbucks! La amo haaha me quitara el antojo :9
0,"Carlos Slim en verdad he! Patética persona en el mundo tu compañía @telcel es igual que tu, no sirve, no sirven tus servicios, estorban"
0,Es más difícil pedir un café en Starbucks que conquistar tu corazón.
0,"No se emputen con @Telcel, gracias a su patético servicio el no me llego tu mensaje y no vi tu llamada todavía son creíbles"
0,De los creadores de  Chinga tu madre @telcel llega para ustedes Chinga tu madre @telcel II
0,"Que tal con los de #telcel, cuando no tienen cobertura te mandan de pagin de error diciendo que ya no tienes saldo..."
0,MOVISTAR te regala mensajes por que ah pesar de todo . le da cosa haberte robado tanto #Movistar #QueCagada
0,"Hoy movistar, digitel y movilnet se han portado mariquisimos con el pin :@"
1,Tras tres meses #movistar me ha arreglado el móvil... #bienhecho #yaerahora
0,Î�Î�Hoy todos le han sacado la madre a movistar!!
0,"Movistar como que esta cuadrado con los incapaces, que b...."
0,#reynosa una semana reportando problema con el telefono y Telmex ni sus luces
0,Tienen pesimo servicio @AyudaMegacable @Megacable pedi una tv adicional hace casi 2 meses y no me solucionan no. Susc 0090274732 ayudaaaa
0,ÎèComo saber cuando tu novio no te quiere? Cuando recibes más mensajes de Movistar que de tu novio. Por eso odio los celulares.
0,Por hacer coraje con telcel se me paso el 32000 ups!
1,Se me antoja muchoo un starbucks
1,Nueva Tarifa Plana Planazo Tiempo Libre de Movistar http://onlywire.com/r/44910895
1,"Hernán Cameo, Dir Negocios en Movistar Chile: Para tener un negocio real entre manos hay que resolver un problema real http://t.co/p1eeXFf"
0,ÎèAlguien sabe que le sucede a Movistar hoy?
1,#FF que ya es mayor de Starbucks Monte Elbruz
1,De @Publiventmerida: #PubliVzla Se vende Centro De Conexiones Movistar de 6 cabinas listo para usar inf aqui
0,Los mensajes mierda de las carreras #telcel a esta hora !! PUDRETE #TELCEL
0,"Pues debería Buttercup, @Deb_and_Co,  @Telcel  debería tratarnos bien #tambiénhedicho"
0,Ya mañana Voy a telcel a preguntar sobre mi cel porq odio mi oxxo phone de $(@(&amp;+%#^^*!!!!
0,Movistar y su cagada de señal los fines de semanas.
0,En comcel de la 94 hay 50 cajas y atienden en 20. Servicio al cliente pesimo. Va tocar movistar desde el 29 de julio con el mismo numero.
1,"EXIGO QUE HAYA @megacable EN LA CD DE CORDOBA VERACRUZ EL INTERNET DE @Telmexoficial ES UNA PORQUERIA, SIEMPRE ES LEEEENNNTTTOOOOO"
0,Que estresss creeria que ese iba a ser el msj mas importante en mi vidaaa y resulta que movistar me informa que mi msj no pudo ser enviado
0,"Qué pedo con mi red de telcel, dice GPRS, ay goey."
0,Cuando Movistar se digne a andar bien
1,Nada mejor que antes de laburar pasar por Starbucks !!!!!
0,Uhh HeyWire no logro acuerdo con telcel y no se puede enviar ni recibir cin telcel :o!
0,Telcel apesta de verdad apesta sin señal en la ventana de mi cuarto apesta!!!
0,Movistar esta de un estupido hoy nada normal
0,"me estresa movistar, me estresa digitel, me estresa la plataforma blackberry, si, me estreso cuando no llegan al pin las cosas que envío."
0,No entiendo porque los Mbs de #Movistar se están consumiendo tan rápido si el uso que le doy a mi telefono es el habitual  @Presid_Movistar
0,Q horrible esta la señal de movistar para internet
0,Hasta que por fin decidió servir movistar..
0,Malvada sea movistar! Todos los malvados meses me suben la malvada renta! Ladrones de mierda
0,Felicitaron a movistar? no? pues apaguen la velita de cumple http://bit.ly/lZBG8a via @lau_ten
0,"Jajaja PA Q BB si Viven Llorando y uso #Digitel xD =P RT @DalitaZav: @HaroldSOS jum no usas bb no usas movístar , q otra cosa no usas haháha"
0,Cuando pensé que #CLARO era malo y ahora estoy viviendo lo malo de #MOVISTAR Oh Mar Goth!
0,"Ahhh ps para medio sacudirme el coraje mejor saldré a correr un rato, para desquitar los enojos que ocasiona telcel, #chale #pasadosdelanza"
0,Y que mi cel se jode y ahora tendré que ir urgentemente a Telcel mañana porque no tengo ninguno de repuesto...
0,tengo que preg a movistar cuanto tardaaaaaan
1,Acabo de recibir un mensaje de #Movistar me dicen que ya tengo los 30 min abonados #Win @Presid_Movistar
0,Estoy recibiendo sus quejas... hasta el momento el 99% son contra @telcel y @telmex Alguien mas?
0,#TelcelApesta ya bloqueo #textfree y ahora #HeyWire que nos espera con esta compañía de sh*t? #telcel #mtyfollow #Mexico
1,En vista de que no hay nadie disponible me ire solo a plaza americas a dar la vuelta y quiza pase a starbucks ;) (en camion uu)
0,"La señal esta estupida! RT @Mike_drm Tengo problemas con la señal de movistar, es mi cel o la estupida señal? :S"
1,mañana espero y los d telmex vallan a instalar el internet
0,En Los Roques la señal Movistar es una porquería dsd hace 4 días no tenemos conexión para cobrar son eficientes
0,"De cuando le tienes que pinche rogarle a Telcel, para que te deje malgastar tu $ usando  Internet  ÎŒÎŒ"
1,en un mundo paralelo: Starbucks y Twitter son adictos a mi !
1,Iniciando el día en Starbucks.... Mmmm
0,[FOTO CIUDADANA] Curioso baño de café Starbucks en Las Condes: no tiene taza http://t.co/HM4Geuj  // es que no tiene necesidades
1,Estoy en un dilema.. No sé si comprar hoy en #starbucks un muffin de chocolate :/
0,"Que raro, no tengo internet en mi telcel. #queraro"
0,la parte mas linda de atención al cliente de movistar es cuando ante la misma pregunta obtenes respuestas opuestas
0,Se esta juntando mucho con Movistar y cortoelec RT @TodoEsJoda: ÎèTwitter estaba caido o son vainas mías?
0,Desactivo ya el servicio de datos porque stos d Movistar ya se han forrado bastant cnmigo. Ciaooo bambinos! Twitteamos a la vuelta! xoxo
1,"de casa al starbucks, del starbucks al trabajo, del trabajo a casa #mividaperonista"
0,"Americano (Movistar y Movilnet), y el tercer operador funciona bajo una banda del modelo Europeo (Digitel),......... #digitel #nohayseñal"
0,"Si olvidaste tu nombre de usuario y contraseña para conectarte a Wi-Fi móvil, solicítala en #infinitum al 01 800 123 2222."
0,"Movistar no anda bipolar sino, 'cuadripolar' conmigo hoy"
0,Movistar anda loco o solo es mi tlf?
1,sms gratis papa arrasemos a movistar
1,Mmmm un panquesito de naranjaa... #starbucks te amo jajaja
0,Buenos dias una ves mas al centro de atencion a clientes acampare alli los odio #telcel
0,Dios mioo de imposible ha estado movistar hoy :@
0,"bueno me cago en mi blackberry, mas les vale a los de movistar que me lo cambien porque claramente funciona mejor un nokia 1100"
0,El presi de movistar me tiene molesta :(
0,Telcel no me deja hacer llamadas a iusa. azdasdsaf
1,Bonita música que ponen en este starbucks
0,csm mrk movistar cada vz es mas mierdaaaaaaa
0,no me gusta nada que el starbucks de coyoacán tenga baños mixtos #asquitoTotal
0,"En el starbucks altavista rodeada de geeks, workcolic y hombres de traje negro... debo aceptarlo, odio a la humanidad pero los necesito."
0,VoMistar RT @yowi60: Ok Movistar Hoy #deterror :@
0,#puto #telcel se me va la luz! Y tu señal! No es de dios! :@ en la semana iré a hacerte un drama! :@
0,"El canal es Infinito, yo lo veo en el 410 de Dish, no tengo idea de cual es en Megacable o Sky"
1,C me antoja un chocolate d Starbucks y una tarta quien gusta ;)
1,Se me antojo un café de Starbucks !!! Ya que iré por uno
0,Por qué Telmex nos pide dejar conectado el moden todo el día?
0,mendiga velocidad lenta.. SI BUENO.. TELMEX... si digame.. VENGA QUE SE ME HA CAIDO LA INTERNET.. un momento por favor
0,ahora si se paso TELMEX llevo 2 días sin línea y sin internet
0,Puto movistar una vez mas que no anda y le hago una demanda
0,Movistar..vas y chingas a tu madre!!! yo esperando un mensaje y hoy te pones mas castroso que nunca!!
1,Tengo ganas de un starbucks....un caramel por ejemplo...
1,"Mmmm un café del starbucks, o un jugo de mandarina con zanahoria, &gt;.&lt; los antojós están cañones!! :S"
1,Wow me acaba de sorprender @IUSACELL de verdad el servicio de atención que proporcionan en tuiter es de primer nivel muchas felicidades
0,Que ladilla Movistar pana falta 10 días para que me cobren la renta y ya andan cobrando y la señal una mierda
1,"Happy Hour en Starbucks genial! válido hoy, mañana y pasado de 2pm a 5pm, más información buscar en facebook."
0,Sip!!! Hoy varias veces he perdido señal  y el internet? RT @GroelAle: Movistar esta fallando hoy tambien verdad???
0,Tratando d dormir y aun esperando a @movistar x la internet
0,"El robo constante de redes  de @telmex empieza a opacar el buen servicio que ofrecen, señores de la ley  hagan presencia por este  lado"
0,Nice :) gracias @telcel que no tengo datos!
1,feliz con el softphone de Telmex!!
0,Odio a los de telcel :@
0,"Me acaba d llegar 1 mensaje con fecha del 23/11/2011. Movistar debe haber incorporado a su staff a brujas, tarotistas y mira borras de cafe"
1,Ya llevo casi una semana de internet gratizzz... Grax @unefon... por eso vote a @telcel
0,De nuevo sin servicios en #telcel
0,Y movistar otra vez en GSM Fuck
0,Y movistar se antojo hoy de hacerme la vida imposible! -.-'
0,"Movistar tiene 3 días poniéndose pote desde las 2 hasta las 8 de la noche, quejeso."
1,"Motorola Defy y Pro llegan a Iusacell: Continuando su campaña de promoción de Android, Iusacell acaba de anuncia... http://bit.ly/qIUNen"
0,los machupichus de movistar me estresan.
1,HOY EN DESCONECTADOS VOX ...8 PM POLLY CLASS  CON BUEN ROCK GRACIAS A MOVISTAR
1,Holaaaaa!!! Al fin pillo una wifi en un Starbucks caribeño :-)
0,O movistar sta malo o es que (anonimo) lo tiene loco
0,Alguien con iPhone en @IUSACELL que tenga señal? Porque yo llevo 2 horas sin servicio! Que pasa! @IUSACELL
0,Que opinas de esto @Telcel? http://t.co/GNeH4by muy mal parados.
1,Primer día del curso PNIEB ? ahora a consentirme un poquito con un java chip #starbucks y @FerHernandz ?
0,Odioooo movistar
0,"Creo que es hora de cambiar de IPhone, lo único malo es q significa perder toda la mañana en telcel"
0,Te odio con todo mi ser telcel!
0,En ocasiones me choca iusacell #Indignaciontotal
0,@Realvarezd: Se puede saber porque no sirve bien mi bbm?? @telcel quiero una respuesta AHORA! / una simple respues mi Re @Telcel APESTA!!!
0,Si la estupida red de iusacell hoy me deja le voy a dar #FF hoy a los mas buenotes de mi TL
1,Con movistar mi tlf es otro ..!
0,Por fin!!!! #megacable vino a atender mis señales de humo de que no tengo ni internet ni cable!!! #winning
1,yo quero starbucks
